"Gene_A"	"Gene_B"
"A8K932"	"CARD9"
"A8K932"	"SSX2IP"
"A8K940"	"RASSF5"
"A8K9C1"	"CEP55"
"A8KA83"	"ZBTB22"
"A8KA83"	"APOD"
"A8KA83"	"CACNG1"
"A8KA83"	"ADGRG7"
"RP11-311P8.3"	"PYROXD1"
"A8KAG1"	"CEP70"
"HSPB2-C11ORF52"	"F5H3R7"
"HSPB2-C11ORF52"	"HSPB8"
"CYSRT1"	"CACNA1A"
"CYSRT1"	"LCE1D"
"CYSRT1"	"KRTAP1-3"
"CENPX"	"REL"
"CENPX"	"CENPS"
"CENPX"	"TRIM54"
"A8MTJ1"	"B7Z8L6"
"A8MTJ1"	"ZNF593"
"A8MTJ1"	"NDUFS6"
"A8MTJ1"	"PRSS23"
"A8MTJ1"	"CHN1"
"A8MTJ1"	"CFL1"
"A8MTJ1"	"GBP2"
"A8MTJ1"	"MASP1"
"A8MTJ1"	"PLXNA3"
"A8MTJ1"	"SMS"
"A8MTJ1"	"VCP"
"A8MTJ1"	"RBX1"
"A8MTJ1"	"LRP2"
"A8MTJ1"	"UNC119"
"A8MTJ1"	"TP53BP2"
"A8MTJ1"	"CRMP1"
"A8MTJ1"	"ITSN1"
"A8MTJ1"	"FSCN1"
"A8MTJ1"	"C14ORF1"
"A8MTJ1"	"ASRGL1"
"A8MTJ1"	"RAI1"
"A8MTJ1"	"ZNF784"
"A8MTJ1"	"BBS10"
"A8MTJ1"	"SYNE2"
"A8MTJ1"	"KIFC2"
"A8MTJ1"	"MAGED4|MAGED4B"
"A8MTJ1"	"VPS33B"
"A8MTJ1"	"Q9H836"
"A8MTJ1"	"YY1AP1"
"A8MTJ1"	"RPS6KB2"
"A8MTJ1"	"AFG3L2"
"BBIP1"	"BBS9"
"BBIP1"	"BBS1"
"BBIP1"	"TTC8"
"BBIP1"	"BBS4"
"FAM171A2"	"PSMA3"
"FAM171A2"	"CAMK2B"
"PHF20L1"	"KDM1A"
"PHF20L1"	"ELAVL4"
"PHF20L1"	"CASP10"
"PHF20L1"	"ZNF471"
"PHF20L1"	"WWP1"
"PHF20L1"	"LYAR"
"BECN2"	"ATG14"
"A8MWX0"	"SNX15"
"C2ORF74"	"POT1"
"PIG59"	"PIAS1"
"PIG59"	"PIAS2"
"PIG59"	"MT-ND5"
"PIG59"	"SKIL"
"PIG59"	"NFKB1"
"PIG59"	"UBE2I"
"PIG59"	"PPARD"
"PIG59"	"NUDT18"
"PIG59"	"RBBP6"
"PIG59"	"RABEPK"
"PIG59"	"HIPK1"
"PIG59"	"HIPK3"
"PIG59"	"PLEKHF2"
"PIG59"	"CYP39A1"
"PIG59"	"CASP8AP2"
"PIG59"	"PIAS3"
"A9C4B2"	"KLF10"
"A9C4B2"	"PNMA1"
"A9C4B2"	"OSGEP"
"A9C4B2"	"NAGK"
"A9R9P8"	"PLK1"
"A9R9P8"	"CSNK2B"
"BCR/ABL|FUSION"	"HSP90AB1"
"BCR/ABL|FUSION"	"GRB2"
"MIF4GD"	"HGS"
"MIF4GD"	"SVIL"
"MIF4GD"	"PPARG"
"MIF4GD"	"HDAC4"
"MIF4GD"	"EXOSC6"
"MIF4GD"	"PDE4DIP"
"MIF4GD"	"UBQLN4"
"MIF4GD"	"DDX19A"
"MIF4GD"	"DDX19B"
"B0FTY2"	"CCNDBP1"
"B0FTY2"	"KRTAP10-7"
"B0I1T6"	"LRRC41"
"B0I1T6"	"PKN2"
"B0I1T6"	"MOB4"
"B0QY85"	"TSG101"
"B0QZE7"	"PSMD11"
"B0QZE7"	"BHLHE40"
"B0QZE7"	"TXNDC9"
"B0QZE7"	"TRDMT1"
"B0QZE7"	"DLEU1"
"B0QZE7"	"KDM1A"
"B0QZE7"	"PRKRA"
"B0QZE7"	"CLSTN1"
"B0QZE7"	"AIFM1"
"B0QZE7"	"TTR"
"B0QZE7"	"TK1"
"B0QZE7"	"CDK4"
"B0QZE7"	"ZNF24"
"B0QZE7"	"ANXA7"
"B0QZE7"	"SAT1"
"B0QZE7"	"APC"
"B0QZE7"	"HMOX2"
"B0QZE7"	"CDKN1A"
"B0QZE7"	"HTT"
"B0QZE7"	"BAG6"
"B0QZE7"	"SULT1E1"
"B0QZE7"	"SERPINB9"
"B0QZE7"	"TOB1"
"B0QZE7"	"DAP"
"B0QZE7"	"USP11"
"B0QZE7"	"BID"
"B0QZE7"	"S100A10"
"B0QZE7"	"SUMO2"
"B0QZE7"	"UBE2I"
"B0QZE7"	"GSTO1"
"B0QZE7"	"ERH"
"B0QZE7"	"PSME1"
"B0QZE7"	"PPP1R8"
"B0QZE7"	"HSPB3"
"B0QZE7"	"TARDBP"
"B0QZE7"	"GPS2"
"B0QZE7"	"PTPRS"
"B0QZE7"	"ASAH1"
"B0QZE7"	"POLA2"
"B0QZE7"	"GRB7"
"B0QZE7"	"MAD2L1BP"
"B0QZE7"	"PAFAH1B3"
"B0QZE7"	"PPA1"
"B0QZE7"	"TSC22D1"
"B0QZE7"	"SMN1|SMN2"
"B0QZE7"	"FLYWCH1"
"B0QZE7"	"Q53HE2"
"B0QZE7"	"MZT2B"
"B0QZE7"	"ULK2"
"B0QZE7"	"RNF10"
"B0QZE7"	"THAP8"
"B0QZE7"	"BRIX1"
"B0QZE7"	"GIPC2"
"B0QZE7"	"PHF10"
"B0QZE7"	"CRELD1"
"B0QZE7"	"PGAM5"
"B0QZE7"	"TRIB3"
"B0QZE7"	"ORAI2"
"B0QZE7"	"PCYT2"
"B0QZE7"	"SLC38A3"
"B0QZE7"	"FAM118B"
"B0QZE7"	"ECSIT"
"B0QZE7"	"CCDC106"
"B0QZE7"	"BTBD2"
"B0QZE7"	"QTRT1"
"B0QZE7"	"TOLLIP"
"B0QZE7"	"PLEKHA4"
"B0QZE7"	"C11ORF1"
"B0QZE7"	"MRPL44"
"B0QZE7"	"CBX8"
"B0QZE7"	"OLFML3"
"B0QZE7"	"ZFP64"
"B0QZE7"	"NIPSNAP3A"
"B0QZE7"	"PCDHA4"
"B0QZE7"	"LUC7L2"
"B0QZE7"	"MOB4"
"B0QZE7"	"MAP4K5"
"B0S7P4"	"EWSR1"
"B0UZY3"	"ZNF512B"
"B0V265"	"F8WBK4"
"B0V265"	"MBD4"
"B0V265"	"DNMT1"
"B0V265"	"MAGEA11"
"B0V265"	"ZBTB16"
"B0V265"	"NEDD9"
"B0V265"	"JOSD1"
"B0V265"	"MST4"
"B0V265"	"GFI1B"
"B0V265"	"ZNF417"
"B0V265"	"ABHD17A"
"B0V265"	"KCTD15"
"B0V265"	"BEGAIN"
"B0V265"	"NIF3L1"
"B0V265"	"MCOLN1"
"B0V265"	"FXYD6"
"B0V265"	"TUFT1"
"B0V265"	"ABCF3"
"B0V265"	"C1ORF109"
"B0V265"	"CDC23"
"DYR"	"TP53"
"DYR"	"GKAP1"
"B1AHD6"	"VIM"
"B1AHK1"	"KRT20"
"B1AHK1"	"IL16"
"B1AHK1"	"KANSL1"
"B1AHK1"	"ZNF417"
"B1AHK1"	"PPP1R16A"
"B1AHK1"	"METTL17"
"B1AHK1"	"UPI0001AFF976"
"B1AJQ0"	"LSM1"
"B1AJZ0"	"DHX29"
"B1AJZ0"	"DAGLB"
"B1AKJ2"	"HAP1"
"B1AKJ2"	"NOA1"
"B1AKJ2"	"FEZ1"
"B1AL64"	"EWSR1"
"B1ALB5"	"FGFR3"
"B1ALL0"	"ATXN3"
"B1ALV1"	"NBPF3"
"B1AM49"	"RBFOX2"
"B1AM49"	"HOXC9"
"B1AM49"	"HNRNPAB"
"B1AM49"	"NR2E3"
"SEPTIN6"	"SEPTIN2"
"SEPTIN6"	"SEPTIN1"
"B1AMV0"	"BMPR1B"
"B1AMV0"	"TGFBR1"
"B1AMV0"	"SMAD1"
"B1AMV0"	"SMURF1"
"B1AN94"	"TK1"
"B1ANA3"	"MYZAP"
"B1ANN6"	"MAX"
"B1AQP4"	"XRCC6"
"B1AVT1"	"CLEC4G"
"B1B0M1"	"ARL15"
"H3F3A"	"HMGB2"
"H3F3A"	"NOS3"
"H3F3A"	"CENPA"
"H3F3A"	"EHMT2"
"HIST1H4J"	"F8VXF8"
"HIST1H4J"	"PRMT5"
"HIST1H4J"	"HAT1"
"HIST1H4J"	"KAT7"
"HIST1H4J"	"CENPA"
"HIST1H4J"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"HIST1H4J"	"EP300"
"HIST1H4J"	"TP53BP1"
"HIST1H4J"	"HIST3H3"
"HIST1H4J"	"SETD7"
"HIST1H4J"	"CREBBP"
"HIST1H4J"	"KAT2B"
"HIST1H4J"	"KAT5"
"HIST1H4J"	"PRMT1"
"HIST1H4J"	"KMT5A"
"HIST1H4J"	"TERF2IP"
"HIST1H2BC"	"TP53BP2"
"B2R4U6"	"CCNDBP1"
"B2R550"	"PSMA3"
"B2R550"	"RBPMS"
"B2R550"	"MDFI"
"B2R5P6"	"PPP1R16A"
"SFRS3"	"PCBP1"
"SFRS3"	"EXOSC6"
"SFRS3"	"SREK1"
"B2R6J3"	"CBY2"
"B2R7W0"	"NAGK"
"DC-UBP"	"TRIM39"
"B2R8Y4"	"SUMO1P1"
"B2R8Y4"	"ACTN4"
"B2R8Y4"	"NEBL"
"B2R8Y4"	"ACTN1"
"B2R8Y4"	"REL"
"B2R8Y4"	"TRAF2"
"B2R8Y4"	"TRAF1"
"B2R8Y4"	"C1ORF94"
"B2R8Y4"	"RNF111"
"B2R8Y4"	"KCTD6"
"B2R8Y4"	"PLEKHG2"
"B2R8Y4"	"ABI3"
"B2R9H7"	"BNIP2"
"B2R9H7"	"CCDC155"
"B2R9H7"	"BCL2L13"
"B2R9Y1"	"CALCOCO2"
"B2R9Y1"	"ZYX"
"B2R9Y1"	"PYM1"
"B2RAT6"	"TRIP13"
"B2RC52"	"BAG2"
"B2RC52"	"MLF1"
"B2RC52"	"Q96BE0"
"IHPK2"	"PLSCR1"
"B2RCU6"	"CDC42"
"B2RCW4"	"NR3C1"
"B2RCW4"	"PPARG"
"CENPBD1"	"PBX2"
"CENPBD1"	"XRN1"
"B2RDC9"	"ITGB3BP"
"B2RDE6"	"ERLIN1"
"HEL112"	"F8W894"
"HEL112"	"BMPR1B"
"HEL112"	"CDK11B"
"HEL112"	"TGFBR1"
"HEL112"	"MDM2"
"HEL112"	"ACVR1"
"HEL112"	"SMAD4"
"HEL112"	"DAZAP2"
"HEL112"	"SMAD2"
"HEL112"	"SMAD1"
"HEL112"	"UBE2E3"
"HEL112"	"ZNF512B"
"HEL112"	"SMURF1"
"HEL112"	"KANSL3"
"HEL112"	"RNF11"
"B2RDX5"	"C7ORF25"
"CYTSA"	"UBE2I"
"KLHDC5"	"COIL"
"KLHDC5"	"USHBP1"
"KLHDC5"	"RCN3"
"KLHDC5"	"UBQLN4"
"KLHDC5"	"SERTAD1"
"KLHDC5"	"UBQLN1"
"MYO9A"	"MYZAP"
"MYO9A"	"POLR2M"
"MYO9A"	"CDC42"
"BZRAP1"	"CACNA1A"
"BZRAP1"	"TCF4"
"BZRAP1"	"REL"
"BZRAP1"	"DLX2"
"BZRAP1"	"KIF1A"
"BZRAP1"	"MVP"
"BZRAP1"	"ANKRD11"
"BZRAP1"	"BEND5"
"BZRAP1"	"CADPS2"
"BZRAP1"	"CEP76"
"BZRAP1"	"RAPGEF4"
"BZRAP1"	"GPRASP2"
"BZRAP1"	"ARNT2"
"BZRAP1"	"DISC1"
"BZRAP1"	"NDE1"
"BZRAP1"	"DLGAP2"
"BZRAP1"	"TSC22D4"
"VWC2L"	"OTX1"
"VWC2L"	"FHL3"
"EPM2A"	"PPP1R3D"
"EPM2A"	"NHLRC1"
"EPM2A"	"PPP1R3C"
"B3KM38"	"SP2"
"B3KM38"	"TRAF2"
"B3KM38"	"NEDD9"
"B3KM38"	"TERF2"
"B3KM38"	"TERF2IP"
"B3KM70"	"B4DYC6"
"B3KM70"	"HSP90AB1"
"B3KM70"	"AARSD1"
"GOLPH2"	"E9KL35"
"GOLPH2"	"F5CTF3"
"GOLPH2"	"EIF3J"
"GOLPH2"	"FLOT1"
"GOLPH2"	"CIAO1"
"GOLPH2"	"DEXI"
"GOLPH2"	"FTH1"
"GOLPH2"	"RPA2"
"GOLPH2"	"SYT1"
"GOLPH2"	"RPL13A"
"GOLPH2"	"CLK1"
"GOLPH2"	"DCTN2"
"GOLPH2"	"EFTUD2"
"GOLPH2"	"MED22"
"GOLPH2"	"GRIK5"
"GOLPH2"	"LSM12"
"GOLPH2"	"Q53HQ0"
"GOLPH2"	"Q5QP88"
"GOLPH2"	"U5-116KD"
"GOLPH2"	"C1ORF174"
"GOLPH2"	"ELAC2"
"GOLPH2"	"B3GNT4"
"GOLPH2"	"NRSN2"
"GOLPH2"	"GEMIN7"
"GOLPH2"	"ZFAND3"
"GOLPH2"	"SLC40A1"
"GOLPH2"	"EIF2B3"
"GOLPH2"	"NIPSNAP3A"
"GOLPH2"	"KCNE3"
"B3KNU0"	"G5E9D6"
"B3KNU0"	"CDC42"
"B3KNU0"	"RAC1"
"B3KNU0"	"PUF60"
"B3KNU0"	"ZNF451"
"B3KNW7"	"FANCA"
"B3KNW7"	"SMARCC2"
"B3KNW7"	"SMARCC1"
"B3KNW7"	"Q9H836"
"B3KNW7"	"MPP6"
"B3KPJ1"	"LZTS2"
"B3KPL7"	"UBE3A"
"B3KPU6"	"TRIM32"
"B3KPU6"	"MID2"
"B3KQF8"	"CREB1"
"B3KQF8"	"UBE2I"
"B3KQF8"	"SREBF2"
"B3KQG4"	"HSP90AA1"
"B3KQG4"	"HSP90AB1"
"B3KQG4"	"CDC37"
"B3KQM1"	"SMAD9"
"B3KQM1"	"ZFYVE9"
"B3KQM1"	"SKIL"
"B3KQM1"	"SMAD3"
"B3KQM1"	"ATF7IP"
"EIF3H"	"NCK2"
"EIF3H"	"SORBS3"
"EIF3H"	"ABI2"
"EIF3H"	"ABI3"
"B3KSG3"	"LDOC1"
"B3KSG3"	"VIM"
"B3KSG3"	"KRT15"
"B3KSG3"	"GOLGA2"
"B3KSG3"	"SREBF2"
"B3KSG3"	"TRAF2"
"B3KSG3"	"CALCOCO2"
"B3KSG3"	"USHBP1"
"B3KSG3"	"HOOK2"
"B3KSG3"	"BEGAIN"
"B3KSG3"	"TSC22D4"
"HIP2"	"MID1"
"HIP2"	"UBOX5"
"HIP2"	"TRIM27"
"HIP2"	"RNF144A"
"HIP2"	"RNF4"
"HIP2"	"RING1"
"HIP2"	"MKRN3"
"HIP2"	"TRAF7"
"HIP2"	"LRSAM1"
"HIP2"	"RNF111"
"HIP2"	"MARCHF3"
"HIP2"	"DZIP3"
"HIP2"	"SIAH1"
"HIP2"	"DTX3"
"HIP2"	"DTX3L"
"HIP2"	"RNF138"
"HIP2"	"TRIM43"
"HIP2"	"BIRC7"
"HIP2"	"RNF125"
"HIP2"	"RNF185"
"HIP2"	"BIRC8"
"HIP2"	"UHRF2"
"HIP2"	"RNF2"
"HIP2"	"RNF5"
"HIP2"	"TRAIP"
"HIP2"	"TRIM34"
"HIP2"	"RBCK1"
"HIP2"	"TRIM31"
"HIP2"	"TRIM5"
"HIP2"	"TRIM2"
"HIP2"	"MKRN2"
"HIP2"	"RNF32"
"HIP2"	"RNF41"
"HIP2"	"RNF167"
"HIP2"	"MARCHF7"
"HIP2"	"TRIM39"
"HIP2"	"BFAR"
"HIP2"	"CBLC"
"HIP2"	"TRIM35"
"HIP2"	"RNF114"
"B3KSN7"	"CREB3"
"B3KTA1"	"CREB3"
"B3KTT5"	"BAG4"
"B3KTT5"	"BAG3"
"B3KTT5"	"KLHL38"
"B3KTT5"	"CCDC117"
"B3KTT5"	"PP10122"
"B3KTT5"	"Q9HAV2"
"B3KTT5"	"HSPBP1"
"B3KTT5"	"NOD1"
"B3KUD8"	"B2M"
"B3KUD8"	"LILRB1"
"B3KV54"	"NUDCD3"
"B3KV54"	"Q96BE0"
"B3KV54"	"AARSD1"
"B3KV54"	"Q9HAV2"
"B3KV54"	"CACYBP"
"B3KV54"	"STUB1"
"B3KWQ7"	"CAMK2B"
"B3KX42"	"C9JTL3"
"B3KX51"	"PLSCR1"
"B3KX51"	"MDFI"
"B3KXA2"	"LPXN"
"B3KXA2"	"PRPF40A"
"B3KXA2"	"PSME1"
"B3KXA2"	"C19ORF57"
"B3KXA2"	"TRIP6"
"B3KXA2"	"ABI2"
"B3KXR2"	"CACNA1A"
"B3KXR2"	"ATXN7"
"B4DDV3"	"VIM"
"B4DDV3"	"UBE2D1"
"B4DDV3"	"CHD3"
"B4DDV3"	"ELF5"
"B4DDV3"	"FAF1"
"B4DE62"	"TLX3"
"B4DE62"	"VENTX"
"B4DE62"	"MSX1"
"B4DE62"	"MSX2"
"B4DE62"	"FOXA3"
"B4DE62"	"PAX9"
"B4DE62"	"EMX2"
"B4DE62"	"BARHL1"
"B4DE84"	"SGTA"
"B4DE84"	"HSP90AB1"
"B4DE84"	"MLF1"
"B4DE84"	"PSMD2"
"B4DE84"	"FKBP5"
"B4DE84"	"Q96BE0"
"B4DE84"	"TTC1"
"B4DE84"	"AARSD1"
"B4DE84"	"STUB1"
"B4DET5"	"APC"
"B4DET5"	"STAT5A"
"B4DET5"	"MEOX2"
"B4DF43"	"UBE2I"
"B4DF43"	"CRMP1"
"B4DF43"	"OSGEP"
"B4DF73"	"LNX2"
"B4DG32"	"EFS"
"B4DG32"	"SNCAIP"
"B4DG68"	"STUB1"
"B4DG85"	"MAGEA11"
"B4DG85"	"TRAF2"
"B4DG85"	"CCDC85B"
"B4DG85"	"LURAP1"
"B4DG85"	"ZKSCAN7"
"B4DG85"	"NINL"
"B4DG85"	"RAD54B"
"B4DH63"	"WWP2"
"B4DHJ7"	"CREB3"
"B4DHJ7"	"BNIP3L"
"B4DHR3"	"CREB3"
"B4DI28"	"GOLGA2"
"B4DIR9"	"MAP3K7"
"B4DJP2"	"CREB3"
"B4DK40"	"SGTA"
"B4DL80"	"PTTG1"
"B4DL80"	"CCNB1"
"B4DL80"	"CCNA2"
"B4DMB7"	"VPS33B"
"B4DNA4"	"TK1"
"B4DNA4"	"RBPMS"
"B4DNA4"	"MDFI"
"B4DP29"	"MDFI"
"B4DQQ1"	"XRCC4"
"B4DQQ1"	"ACAP1"
"B4DQQ1"	"GFI1B"
"B4DQQ1"	"RNF183"
"B4DR76"	"EIF4E2"
"B4DR76"	"DTX2"
"B4DR88"	"NUDCD1"
"B4DRI6"	"B7Z3H9"
"B4DRI6"	"PLXNB3"
"B4DRS2"	"KRT38"
"B4DRS2"	"KRT13"
"B4DRS2"	"KRT15"
"B4DRS2"	"KRT33B"
"B4DRS2"	"KRT40"
"B4DT73"	"MDM4"
"B4DT73"	"TP53"
"B4DT73"	"CDC25A"
"B4DT73"	"CDC25C"
"B4DUR3"	"CHAF1A"
"B4DUR3"	"ZNF512B"
"B4DUS4"	"EXOSC10"
"B4DUS5"	"NEDD4"
"B4DV53"	"MYO7A"
"B4DV53"	"MYO7B"
"B4DVI5"	"TRIP13"
"B4DVI5"	"CLEC4G"
"B4DW13"	"RABIF"
"B4DXH2"	"ARL1"
"B4DXH2"	"ARF6"
"B4DXH2"	"RAC1"
"B4DXH2"	"ITGB3BP"
"B4DXH2"	"ITSN1"
"B4DXH2"	"AGTRAP"
"B4DXH2"	"DTNBP1"
"B4DXY4"	"KHDRBS3"
"B4DXY4"	"LDOC1"
"B4DXY4"	"HOXB9"
"B4DXY4"	"HOXA5"
"B4DXY4"	"CALCOCO2"
"B4DXY4"	"RALYL"
"B4DXY4"	"CEP70"
"B4DXY4"	"DVL3"
"B4DXY4"	"ZBTB8A"
"B4DXY4"	"ZBTB9"
"B4DXY4"	"MDFI"
"B4DXY4"	"KRTAP4-12"
"B4DXY4"	"THAP1"
"B4DY66"	"UBA2"
"B4DYC6"	"FBH1"
"B4DYC6"	"CFLAR"
"B4DYC6"	"FLRT2"
"B4DYC6"	"SLIT3"
"B4DYC6"	"FBXO24"
"B4DYC6"	"URI1"
"B4DYC6"	"RGS11"
"B4DYC6"	"MOS"
"B4DYC6"	"RAF1"
"B4DYC6"	"ERBB2"
"B4DYC6"	"HSP90AB1"
"B4DYC6"	"RAG1"
"B4DYC6"	"ERCC2"
"B4DYC6"	"ERCC3"
"B4DYC6"	"MAP3K8"
"B4DYC6"	"HCFC1"
"B4DYC6"	"CLCN2"
"B4DYC6"	"NLRP12"
"B4DYC6"	"RPS6"
"B4DYC6"	"PRAME"
"B4DYC6"	"FKBP4"
"B4DYC6"	"FMOD"
"B4DYC6"	"LRRC74A"
"B4DYC6"	"NR1H3"
"B4DYC6"	"SKP2"
"B4DYC6"	"TNK1"
"B4DYC6"	"BOP1"
"B4DYC6"	"KEAP1"
"B4DYC6"	"SIM2"
"B4DYC6"	"GNA13"
"B4DYC6"	"NR1I3"
"B4DYC6"	"NWD1"
"B4DYC6"	"SETDB1"
"B4DYC6"	"SF3B3"
"B4DYC6"	"TEAD2"
"B4DYC6"	"KLHL38"
"B4DYC6"	"Q59FP4"
"B4DYC6"	"Q59G26"
"B4DYC6"	"LRRC10"
"B4DYC6"	"C20ORF194"
"B4DYC6"	"KLHL10"
"B4DYC6"	"LRRC8E"
"B4DYC6"	"XRRA1"
"B4DYC6"	"LRRC8B"
"B4DYC6"	"FBXL19"
"B4DYC6"	"LRRC31"
"B4DYC6"	"KSR2"
"B4DYC6"	"USP49"
"B4DYC6"	"DET1"
"B4DYC6"	"PIWIL4"
"B4DYC6"	"PODN"
"B4DYC6"	"HIG-1"
"B4DYC6"	"LRRC49"
"B4DYC6"	"FBXL14"
"B4DYC6"	"LRRC18"
"B4DYC6"	"ACVR1C"
"B4DYC6"	"CTCFL"
"B4DYC6"	"PIWIL2"
"B4DYC6"	"FBXO25"
"B4DYC6"	"RABGGTA"
"B4DYC6"	"RPGR"
"B4DYC6"	"CHLR1"
"B4DYC6"	"LRRC39"
"B4DYC6"	"LRRC46"
"B4DYC6"	"LRCH3"
"B4DYC6"	"PIWIL1"
"B4DYC6"	"LRR1"
"B4DYC6"	"LRGUK"
"B4DYC6"	"TRIM56"
"B4DYC6"	"LRRC1"
"B4DYC6"	"LRRC61"
"B4DYC6"	"LRRC2"
"B4DYC6"	"LRRC27"
"B4DYC6"	"NAT10"
"B4DYC6"	"KLHL25"
"B4DYC6"	"GAN"
"B4DYC6"	"WDR76"
"B4DYC6"	"LRRC40"
"B4DYC6"	"IFT122"
"B4DYC6"	"DKFZP762F2011"
"B4DYC6"	"KLHL1"
"B4DYC6"	"TREX1"
"B4DYC6"	"WSB2"
"B4DYC6"	"EIF2AK4"
"B4DYC6"	"NXF1"
"B4DYC6"	"LRWD1"
"B4DYC6"	"FBXL7"
"B4DYC6"	"FBXW2"
"B4DYC6"	"USP18"
"B4DYC6"	"CORO2B"
"B4DYC6"	"SHOC2"
"B4DYC6"	"NOD1"
"B4DYC6"	"LRCH1"
"B4DYC6"	"TRIM17"
"B4DZP6"	"COX5B"
"B4DZP6"	"HINFP"
"B4DZP6"	"ABI2"
"B4DZT3"	"PIAS2"
"B4E0X6"	"PSMA7"
"B4E0X6"	"DLEU1"
"B4E0X6"	"VIM"
"B4E0X6"	"KRT15"
"B4E0X6"	"COIL"
"B4E0X6"	"CCNH"
"B4E0X6"	"CALCOCO2"
"B4E0X6"	"NMI"
"B4E0X6"	"MCM6"
"B4E0X6"	"CCDC85B"
"B4E0X6"	"NECAB2"
"B4E0X6"	"KCTD17"
"B4E0X6"	"C11ORF49"
"B4E0X6"	"TSC22D4"
"B4E0X6"	"RAD54B"
"B4E1C1"	"AR"
"B4E1C1"	"FAS"
"B4E1C1"	"PML"
"B4E1C1"	"ESRRG"
"B4E1C1"	"SUMO1"
"B4E1C1"	"UBE2I"
"B4E1C1"	"SNW1"
"B4E1C1"	"MAP3K5"
"B4E1C1"	"RASSF1"
"B4E2K3"	"AP1G2"
"B4E2K3"	"ALDOA"
"B4E2K3"	"BAG6"
"B4E2K3"	"CCT5"
"B4E2K3"	"PABPC4"
"B4E2K3"	"CHD4"
"B4E2K3"	"SMARCD2"
"B4E2K3"	"LSM4"
"B4E2X3"	"THAP1"
"B4E318"	"PTN"
"B4E318"	"CAPZB"
"B4E318"	"RPL23"
"B4E318"	"CSNK2B"
"B4E318"	"H2BC15"
"B4E318"	"ITSN2"
"EIF3CL"	"EIF3H"
"EIF3CL"	"EIF3E"
"EIF3CL"	"EIF3A"
"ERVV-1"	"SMAD9"
"B7Z240"	"HGS"
"B7Z240"	"ITSN1"
"B7Z240"	"ITSN2"
"B7Z2A4"	"GABARAPL2"
"B7Z2P9"	"D1MPS6"
"B7Z2P9"	"SGK1"
"B7Z2P9"	"HGS"
"B7Z2P9"	"CLIC2"
"B7Z2P9"	"DAPK3"
"B7Z2P9"	"KCNAB3"
"B7Z2P9"	"DYRK3"
"B7Z2P9"	"EFEMP2"
"B7Z2P9"	"NTRK1"
"B7Z2P9"	"BRAF"
"B7Z2P9"	"YY1"
"B7Z2P9"	"BMPR1A"
"B7Z2P9"	"ACVR1B"
"B7Z2P9"	"SERPINF1"
"B7Z2P9"	"SCNN1A"
"B7Z2P9"	"MAGEB1"
"B7Z2P9"	"VDAC2"
"B7Z2P9"	"SCNN1B"
"B7Z2P9"	"SCNN1G"
"B7Z2P9"	"PRKX"
"B7Z2P9"	"ARHGDIA"
"B7Z2P9"	"YWHAG"
"B7Z2P9"	"RPL30"
"B7Z2P9"	"YWHAZ"
"B7Z2P9"	"CDK5"
"B7Z2P9"	"FKBP3"
"B7Z2P9"	"CACNB1"
"B7Z2P9"	"DMTN"
"B7Z2P9"	"MERTK"
"B7Z2P9"	"KCNB1"
"B7Z2P9"	"KCNAB1"
"B7Z2P9"	"MAPKAPK3"
"B7Z2P9"	"AID"
"B7Z2P9"	"Q59FK4"
"B7Z2P9"	"RANBP10"
"B7Z2P9"	"MARK2"
"B7Z2P9"	"CAMK1D"
"B7Z2P9"	"MINK1"
"B7Z2P9"	"DDX54"
"B7Z2P9"	"BBX"
"B7Z2P9"	"MAP3K5"
"B7Z2P9"	"MAP3K3"
"B7Z2P9"	"PYM1"
"B7Z2P9"	"UBAC1"
"B7Z2P9"	"NSRP1"
"B7Z2P9"	"SRMS"
"B7Z2P9"	"SGK2"
"B7Z2P9"	"ADAP2"
"B7Z2P9"	"NDFIP2"
"B7Z2P9"	"CUEDC1"
"B7Z2P9"	"ZDHHC3"
"B7Z2P9"	"MAP3K20"
"B7Z2P9"	"RPS6KB2"
"B7Z2P9"	"AURKC"
"B7Z2P9"	"AKT3"
"B7Z2P9"	"MAP3K2"
"B7Z2Y6"	"GSK3B"
"B7Z3D6"	"B7Z8L6"
"B7Z3D6"	"CCNB1"
"B7Z3D6"	"CCNA2"
"B7Z3D6"	"RPA1"
"B7Z3D6"	"H1-1"
"B7Z3D6"	"CDKN3"
"B7Z3H9"	"ARHGEF11"
"B7Z3H9"	"CUL7"
"B7Z3H9"	"MAGI3"
"B7Z3H9"	"MAGI2"
"B7Z3H9"	"SPOCK2"
"B7Z3K3"	"PPP2CA"
"B7Z3K3"	"POT1"
"B7Z481"	"GFI1B"
"B7Z481"	"TRIM39"
"B7Z563"	"PRPF3"
"B7Z563"	"DCAF8"
"B7Z563"	"RIBC2"
"B7Z563"	"SINHCAF"
"B7Z563"	"PARP11"
"B7Z5W0"	"SPSB3"
"ORC4L"	"B7Z8H0"
"ORC4L"	"ORC5"
"ORC4L"	"RPA2"
"ORC4L"	"MCM3"
"ORC4L"	"MCM4"
"ORC4L"	"MCM2"
"ORC4L"	"ORC2"
"ORC4L"	"MCM6"
"ORC4L"	"ORC6"
"B7Z670"	"HSPA12A"
"B7Z670"	"MAGI3"
"B7Z670"	"MACF1"
