"Gene_A"	"Gene_B"
"KDM1A"	"HIST2H3C"
"KDM1A"	"HIST2H3D"
"GDF9"	"SMN1"
"GDF9"	"SMN2"
"NMT2"	"SMN1"
"NMT2"	"SMN2"
"BRD4"	"H4C1"
"BRD4"	"H4C2"
"BRD4"	"H4C3"
"BRD4"	"H4C4"
"BRD4"	"H4C5"
"BRD4"	"H4C6"
"BRD4"	"H4C8"
"BRD4"	"H4C9"
"BRD4"	"H4C11"
"BRD4"	"H4C12"
"BRD4"	"H4C13"
"BRD4"	"H4C14"
"BRD4"	"H4C15"
"BRD4"	"H4-16"
"PFDN1"	"DEFA1"
"PFDN1"	"DEFA1B"
"TMCC2"	"FAM74A4"
"TMCC2"	"FAM74A6"
"PHF2"	"H3C1"
"PHF2"	"H3C2"
"PHF2"	"H3C3"
"PHF2"	"H3C4"
"PHF2"	"H3C6"
"PHF2"	"H3C7"
"PHF2"	"H3C8"
"PHF2"	"H3C10"
"PHF2"	"H3C11"
"PHF2"	"H3C12"
"KDM4A"	"H4C1"
"KDM4A"	"H4C2"
"KDM4A"	"H4C3"
"KDM4A"	"H4C4"
"KDM4A"	"H4C5"
"KDM4A"	"H4C6"
"KDM4A"	"H4C8"
"KDM4A"	"H4C9"
"KDM4A"	"H4C11"
"KDM4A"	"H4C12"
"KDM4A"	"H4C13"
"KDM4A"	"H4C14"
"KDM4A"	"H4C15"
"KDM4A"	"H4-16"
"KDM4A"	"H3C1"
"KDM4A"	"H3C2"
"KDM4A"	"H3C3"
"KDM4A"	"H3C4"
"KDM4A"	"H3C6"
"KDM4A"	"H3C7"
"KDM4A"	"H3C8"
"KDM4A"	"H3C10"
"KDM4A"	"H3C11"
"KDM4A"	"H3C12"
"STX11"	"GOLGA8F"
"STX11"	"GOLGA8G"
"STX11"	"FAM74A4"
"STX11"	"FAM74A6"
"GCM2"	"HSFY1"
"GCM2"	"HSFY2"
"EIF3G"	"SMN1"
"EIF3G"	"SMN2"
"ACTL6B"	"SMN1"
"ACTL6B"	"SMN2"
"SORBS2"	"RPL9"
"SORBS2"	"RPL9P7"
"SORBS2"	"RPL9P8"
"SORBS2"	"RPL9P9"
"TRIM37"	"RPL9"
"TRIM37"	"RPL9P7"
"TRIM37"	"RPL9P8"
"TRIM37"	"RPL9P9"
"KAT7"	"H4C1"
"KAT7"	"H4C2"
"KAT7"	"H4C3"
"KAT7"	"H4C4"
"KAT7"	"H4C5"
"KAT7"	"H4C6"
"KAT7"	"H4C8"
"KAT7"	"H4C9"
"KAT7"	"H4C11"
"KAT7"	"H4C12"
"KAT7"	"H4C13"
"KAT7"	"H4C14"
"KAT7"	"H4C15"
"KAT7"	"H4-16"
"KAT7"	"H3C1"
"KAT7"	"H3C2"
"KAT7"	"H3C3"
"KAT7"	"H3C4"
"KAT7"	"H3C6"
"KAT7"	"H3C7"
"KAT7"	"H3C8"
"KAT7"	"H3C10"
"KAT7"	"H3C11"
"KAT7"	"H3C12"
"CCNDBP1"	"FAM74A4"
"CCNDBP1"	"FAM74A6"
"CPNE6"	"SMN1"
"CPNE6"	"SMN2"
"WIZ"	"SMN1"
"WIZ"	"SMN2"
"DDAH2"	"SMN1"
"DDAH2"	"SMN2"
"TBX6"	"HSFY1"
"TBX6"	"HSFY2"
"EFEMP2"	"FAM74A4"
"EFEMP2"	"FAM74A6"
"ZBED1"	"SSX2"
"ZBED1"	"SSX2B"
"MOCS2"	"RPL9"
"MOCS2"	"RPL9P7"
"MOCS2"	"RPL9P8"
"MOCS2"	"RPL9P9"
"NSD2"	"H3C1"
"NSD2"	"H3C2"
"NSD2"	"H3C3"
"NSD2"	"H3C4"
"NSD2"	"H3C6"
"NSD2"	"H3C7"
"NSD2"	"H3C8"
"NSD2"	"H3C10"
"NSD2"	"H3C11"
"NSD2"	"H3C12"
"HP"	"HBA1"
"HP"	"HBA2"
"A2M"	"SMN1"
"A2M"	"SMN2"
"CGA"	"CGB3"
"CGA"	"CGB5"
"CGA"	"CGB8"
"TRAC"	"CTAG1A"
"TRAC"	"CTAG1B"
"IGHM"	"SMN1"
"IGHM"	"SMN2"
"HLA-B"	"CTAG1A"
"HLA-B"	"CTAG1B"
"HBD"	"HBA1"
"HBD"	"HBA2"
"HBE1"	"HBA1"
"HBE1"	"HBA2"
"FGB"	"SMN1"
"FGB"	"SMN2"
"A1BG"	"SMN1"
"A1BG"	"SMN2"
"GAPDH"	"SMN1"
"GAPDH"	"SMN2"
"HLA-A"	"CTAG1A"
"HLA-A"	"CTAG1B"
"TP53"	"MAGEA2"
"TP53"	"MAGEA2B"
"TP53"	"SMN1"
"TP53"	"SMN2"
"RPLP0"	"RPL9"
"RPLP0"	"RPL9P7"
"RPLP0"	"RPL9P8"
"RPLP0"	"RPL9P9"
"ATP5F1B"	"SMN1"
"ATP5F1B"	"SMN2"
"CENPB"	"SMN1"
"CENPB"	"SMN2"
"TUBB"	"MAGEA2"
"TUBB"	"MAGEA2B"
"NGFR"	"SMN1"
"NGFR"	"SMN2"
"COL4A2"	"SMN1"
"COL4A2"	"SMN2"
"RPSA"	"RPL9"
"RPSA"	"RPL9P7"
"RPSA"	"RPL9P8"
"RPSA"	"RPL9P9"
"HMGB1"	"H4C1"
"HMGB1"	"H4C2"
"HMGB1"	"H4C3"
"HMGB1"	"H4C4"
"HMGB1"	"H4C5"
"HMGB1"	"H4C6"
"HMGB1"	"H4C8"
"HMGB1"	"H4C9"
"HMGB1"	"H4C11"
"HMGB1"	"H4C12"
"HMGB1"	"H4C13"
"HMGB1"	"H4C14"
"HMGB1"	"H4C15"
"HMGB1"	"H4-16"
"HMGB1"	"H3C1"
"HMGB1"	"H3C2"
"HMGB1"	"H3C3"
"HMGB1"	"H3C4"
"HMGB1"	"H3C6"
"HMGB1"	"H3C7"
"HMGB1"	"H3C8"
"HMGB1"	"H3C10"
"HMGB1"	"H3C11"
"HMGB1"	"H3C12"
"HMGB1"	"H3-3A"
"HMGB1"	"H3-3B"
"HMGB1"	"HIST2H2AA3"
"HMGB1"	"HIST2H2AA4"
"HMGB1"	"HIST2H3A"
"HMGB1"	"HIST2H3C"
"HMGB1"	"HIST2H3D"
"ATXN1L"	"HSFX1"
"ATXN1L"	"HSFX2"
"SULT1A3"	"SMN1"
"SULT1A3"	"SMN2"
"SULT1A4"	"SMN1"
"SULT1A4"	"SMN2"
"VCAN"	"HSFX1"
"VCAN"	"HSFX2"
"PKM"	"SMN1"
"PKM"	"SMN2"
"SNRPB"	"SMN1"
"SNRPB"	"SMN2"
"RPS2"	"RPL9"
"RPS2"	"RPL9P7"
"RPS2"	"RPL9P8"
"RPS2"	"RPL9P9"
"RPS2"	"SMN1"
"RPS2"	"SMN2"
"TCF4"	"GOLGA8F"
"TCF4"	"GOLGA8G"
"TCF4"	"FAM74A4"
"TCF4"	"FAM74A6"
"H2AX"	"H4C1"
"H2AX"	"H4C2"
"H2AX"	"H4C3"
"H2AX"	"H4C4"
"H2AX"	"H4C5"
"H2AX"	"H4C6"
"H2AX"	"H4C8"
"H2AX"	"H4C9"
"H2AX"	"H4C11"
"H2AX"	"H4C12"
"H2AX"	"H4C13"
"H2AX"	"H4C14"
"H2AX"	"H4C15"
"H2AX"	"H4-16"
"ERCC2"	"GTF2H2C"
"ERCC2"	"GTF2H2C_2"
"RPL7"	"RPL9"
"RPL7"	"RPL9P7"
"RPL7"	"RPL9P8"
"RPL7"	"RPL9P9"
"RPL17"	"RPL9"
"RPL17"	"RPL9P7"
"RPL17"	"RPL9P8"
"RPL17"	"RPL9P9"
"ATF4"	"GOLGA8F"
"ATF4"	"GOLGA8G"
"VCAM1"	"BOLA2"
"VCAM1"	"BOLA2B"
"RXRA"	"SMN1"
"RXRA"	"SMN2"
"SAT1"	"FAM156A"
"SAT1"	"FAM156B"
"TAF1"	"H4C1"
"TAF1"	"H4C2"
"TAF1"	"H4C3"
"TAF1"	"H4C4"
"TAF1"	"H4C5"
"TAF1"	"H4C6"
"TAF1"	"H4C8"
"TAF1"	"H4C9"
"TAF1"	"H4C11"
"TAF1"	"H4C12"
"TAF1"	"H4C13"
"TAF1"	"H4C14"
"TAF1"	"H4C15"
"TAF1"	"H4-16"
"FBL"	"SMN1"
"FBL"	"SMN2"
"RPS3"	"RPL9"
"RPS3"	"RPL9P7"
"RPS3"	"RPL9P8"
"RPS3"	"RPL9P9"
"SP100"	"H3C1"
"SP100"	"H3C2"
"SP100"	"H3C3"
"SP100"	"H3C4"
"SP100"	"H3C6"
"SP100"	"H3C7"
"SP100"	"H3C8"
"SP100"	"H3C10"
"SP100"	"H3C11"
"SP100"	"H3C12"
"RPS12"	"RPL9"
"RPS12"	"RPL9P7"
"RPS12"	"RPL9P8"
"RPS12"	"RPL9P9"
"BRD2"	"H4C1"
"BRD2"	"H4C2"
"BRD2"	"H4C3"
"BRD2"	"H4C4"
"BRD2"	"H4C5"
"BRD2"	"H4C6"
"BRD2"	"H4C8"
"BRD2"	"H4C9"
"BRD2"	"H4C11"
"BRD2"	"H4C12"
"BRD2"	"H4C13"
"BRD2"	"H4C14"
"BRD2"	"H4C15"
"BRD2"	"H4-16"
"DNMT1"	"H3C1"
"DNMT1"	"H3C2"
"DNMT1"	"H3C3"
"DNMT1"	"H3C4"
"DNMT1"	"H3C6"
"DNMT1"	"H3C7"
"DNMT1"	"H3C8"
"DNMT1"	"H3C10"
"DNMT1"	"H3C11"
"DNMT1"	"H3C12"
"KRTAP5-9"	"FAM74A4"
"KRTAP5-9"	"FAM74A6"
"RPL13"	"SMN1"
"RPL13"	"SMN2"
"HMGB2"	"H3-3A"
"HMGB2"	"H3-3B"
"RPL10"	"RPL9"
"RPL10"	"RPL9P7"
"RPL10"	"RPL9P8"
"RPL10"	"RPL9P9"
"NDUFS1"	"HSFY1"
"NDUFS1"	"HSFY2"
"KDM5A"	"H3C1"
"KDM5A"	"H3C2"
"KDM5A"	"H3C3"
"KDM5A"	"H3C4"
"KDM5A"	"H3C6"
"KDM5A"	"H3C7"
"KDM5A"	"H3C8"
"KDM5A"	"H3C10"
"KDM5A"	"H3C11"
"KDM5A"	"H3C12"
"COL4A5"	"SMN1"
"COL4A5"	"SMN2"
"NOS3"	"H3-3A"
"NOS3"	"H3-3B"
"RPL12"	"RPL9"
"RPL12"	"RPL9P7"
"RPL12"	"RPL9P8"
"RPL12"	"RPL9P9"
"GTF2H1"	"GTF2H2C"
"GTF2H1"	"GTF2H2C_2"
"PPM1A"	"HSFY1"
"PPM1A"	"HSFY2"
"RBMX"	"RBMY1F"
"RBMX"	"RBMY1J"
"COIL"	"SMN1"
"COIL"	"SMN2"
"ATP6V1A"	"SMN1"
"ATP6V1A"	"SMN2"
"MLLT3"	"H3C1"
"MLLT3"	"H3C2"
"MLLT3"	"H3C3"
"MLLT3"	"H3C4"
"MLLT3"	"H3C6"
"MLLT3"	"H3C7"
"MLLT3"	"H3C8"
"MLLT3"	"H3C10"
"MLLT3"	"H3C11"
"MLLT3"	"H3C12"
"MLLT3"	"H3-3A"
"MLLT3"	"H3-3B"
"HTT"	"H3C1"
"HTT"	"H3C2"
"HTT"	"H3C3"
"HTT"	"H3C4"
"HTT"	"H3C6"
"HTT"	"H3C7"
"HTT"	"H3C8"
"HTT"	"H3C10"
"HTT"	"H3C11"
"HTT"	"H3C12"
"MSH2"	"SMN1"
"MSH2"	"SMN2"
"MAGEA11"	"FAM156A"
"MAGEA11"	"FAM156B"
"CBX5"	"H3C1"
"CBX5"	"H3C2"
"CBX5"	"H3C3"
"CBX5"	"H3C4"
"CBX5"	"H3C6"
"CBX5"	"H3C7"
"CBX5"	"H3C8"
"CBX5"	"H3C10"
"CBX5"	"H3C11"
"CBX5"	"H3C12"
"MKI67"	"SMN1"
"MKI67"	"SMN2"
"ATRX"	"H3C1"
"ATRX"	"H3C2"
"ATRX"	"H3C3"
"ATRX"	"H3C4"
"ATRX"	"H3C6"
"ATRX"	"H3C7"
"ATRX"	"H3C8"
"ATRX"	"H3C10"
"ATRX"	"H3C11"
"ATRX"	"H3C12"
"ATRX"	"H3-3A"
"ATRX"	"H3-3B"
"ATRX"	"HIST2H3A"
"ATRX"	"HIST2H3C"
"ATRX"	"HIST2H3D"
"BAG6"	"SMN1"
"BAG6"	"SMN2"
"QARS1"	"SMN1"
"QARS1"	"SMN2"
"NASP"	"H3C1"
"NASP"	"H3C2"
"NASP"	"H3C3"
"NASP"	"H3C4"
"NASP"	"H3C6"
"NASP"	"H3C7"
"NASP"	"H3C8"
"NASP"	"H3C10"
"NASP"	"H3C11"
"NASP"	"H3C12"
"NASP"	"H3-3A"
"NASP"	"H3-3B"
"NASP"	"HIST2H3A"
"NASP"	"HIST2H3C"
"NASP"	"HIST2H3D"
"CENPA"	"H4C1"
"CENPA"	"H4C2"
"CENPA"	"H4C3"
"CENPA"	"H4C4"
"CENPA"	"H4C5"
"CENPA"	"H4C6"
"CENPA"	"H4C8"
"CENPA"	"H4C9"
"CENPA"	"H4C11"
"CENPA"	"H4C12"
"CENPA"	"H4C13"
"CENPA"	"H4C14"
"CENPA"	"H4C15"
"CENPA"	"H4-16"
"MCM2"	"H4C1"
"MCM2"	"H4C2"
"MCM2"	"H4C3"
"MCM2"	"H4C4"
"MCM2"	"H4C5"
"MCM2"	"H4C6"
"MCM2"	"H4C8"
"MCM2"	"H4C9"
"MCM2"	"H4C11"
"MCM2"	"H4C12"
"MCM2"	"H4C13"
"MCM2"	"H4C14"
"MCM2"	"H4C15"
"MCM2"	"H4-16"
"MCM2"	"H3-3A"
"MCM2"	"H3-3B"
"MCM2"	"HIST2H3A"
"MCM2"	"HIST2H3C"
"MCM2"	"HIST2H3D"
"CLK3"	"RBMY1F"
"CLK3"	"RBMY1J"
"GSK3B"	"DEFA1"
"GSK3B"	"DEFA1B"
"MEOX2"	"GOLGA8F"
"MEOX2"	"GOLGA8G"
"MEOX2"	"FAM74A4"
"MEOX2"	"FAM74A6"
"APLP1"	"SMN1"
"APLP1"	"SMN2"
"PLXNA3"	"SMN1"
"PLXNA3"	"SMN2"
"HNRNPF"	"HSFY1"
"HNRNPF"	"HSFY2"
"CRIP2"	"SMN1"
"CRIP2"	"SMN2"
"HIRA"	"H3-3A"
"HIRA"	"H3-3B"
"ATXN1"	"H3C1"
"ATXN1"	"H3C2"
"ATXN1"	"H3C3"
"ATXN1"	"H3C4"
"ATXN1"	"H3C6"
"ATXN1"	"H3C7"
"ATXN1"	"H3C8"
"ATXN1"	"H3C10"
"ATXN1"	"H3C11"
"ATXN1"	"H3C12"
"ATXN1"	"HSFX1"
"ATXN1"	"HSFX2"
"AIF1"	"HSFY1"
"AIF1"	"HSFY2"
"HADHB"	"SMN1"
"HADHB"	"SMN2"
"MLLT10"	"H3C1"
"MLLT10"	"H3C2"
"MLLT10"	"H3C3"
"MLLT10"	"H3C4"
"MLLT10"	"H3C6"
"MLLT10"	"H3C7"
"MLLT10"	"H3C8"
"MLLT10"	"H3C10"
"MLLT10"	"H3C11"
"MLLT10"	"H3C12"
"BRPF1"	"H4C1"
"BRPF1"	"H4C2"
"BRPF1"	"H4C3"
"BRPF1"	"H4C4"
"BRPF1"	"H4C5"
"BRPF1"	"H4C6"
"BRPF1"	"H4C8"
"BRPF1"	"H4C9"
"BRPF1"	"H4C11"
"BRPF1"	"H4C12"
"BRPF1"	"H4C13"
"BRPF1"	"H4C14"
"BRPF1"	"H4C15"
"BRPF1"	"H4-16"
"BRPF1"	"H3C1"
"BRPF1"	"H3C2"
"BRPF1"	"H3C3"
"BRPF1"	"H3C4"
"BRPF1"	"H3C6"
"BRPF1"	"H3C7"
"BRPF1"	"H3C8"
"BRPF1"	"H3C10"
"BRPF1"	"H3C11"
"BRPF1"	"H3C12"
"BRPF1"	"HIST2H3A"
"BRPF1"	"HIST2H3C"
"BRPF1"	"HIST2H3D"
"NAP1L1"	"HBA1"
"NAP1L1"	"HBA2"
"SUMO3"	"SMN1"
"SUMO3"	"SMN2"
"GEMIN4"	"SMN1"
"GEMIN4"	"SMN2"
"KRTAP10-5"	"FAM74A4"
"KRTAP10-5"	"FAM74A6"
"KRTAP10-7"	"FAM74A4"
"KRTAP10-7"	"FAM74A6"
"KRTAP10-8"	"FAM74A4"
"KRTAP10-8"	"FAM74A6"
"KRTAP10-9"	"FAM74A4"
"KRTAP10-9"	"FAM74A6"
"PTEN"	"HBA1"
"PTEN"	"HBA2"
"ACTB"	"SMN1"
"ACTB"	"SMN2"
"WDR5"	"H3C1"
"WDR5"	"H3C2"
"WDR5"	"H3C3"
"WDR5"	"H3C4"
"WDR5"	"H3C6"
"WDR5"	"H3C7"
"WDR5"	"H3C8"
"WDR5"	"H3C10"
"WDR5"	"H3C11"
"WDR5"	"H3C12"
"HNRNPK"	"RBMY1F"
"HNRNPK"	"RBMY1J"
"SNRPG"	"SMN1"
"SNRPG"	"SMN2"
"SNRPD1"	"SMN1"
"SNRPD1"	"SMN2"
"SNRPD2"	"SMN1"
"SNRPD2"	"SMN2"
"TMSB4X"	"SMN1"
"TMSB4X"	"SMN2"
"RAN"	"RGPD5"
"RAN"	"RGPD6"
"RPS27A"	"H3C1"
"RPS27A"	"H3C2"
"RPS27A"	"H3C3"
"RPS27A"	"H3C4"
"RPS27A"	"H3C6"
"RPS27A"	"H3C7"
"RPS27A"	"H3C8"
"RPS27A"	"H3C10"
"RPS27A"	"H3C11"
"RPS27A"	"H3C12"
"GRB2"	"SLX1A"
"GRB2"	"SLX1B"
"YWHAZ"	"H3C1"
"YWHAZ"	"H3C2"
"YWHAZ"	"H3C3"
"YWHAZ"	"H3C4"
"YWHAZ"	"H3C6"
"YWHAZ"	"H3C7"
"YWHAZ"	"H3C8"
"YWHAZ"	"H3C10"
"YWHAZ"	"H3C11"
"YWHAZ"	"H3C12"
"EEF1A1"	"SMN1"
"EEF1A1"	"SMN2"
"TUBA1B"	"SLX1A"
"TUBA1B"	"SLX1B"
"HBB"	"HBA1"
"HBB"	"HBA2"
"HBG2"	"HBA1"
"HBG2"	"HBA2"
"PRR3"	"RBMY1F"
"PRR3"	"RBMY1J"
"RBM3"	"RBMY1F"
"RBM3"	"RBMY1J"
"MPP1"	"SMN1"
"MPP1"	"SMN2"
"BEX3"	"GOLGA8F"
"BEX3"	"GOLGA8G"
"TLE1"	"SMN1"
"TLE1"	"SMN2"
"ZBTB16"	"SMN1"
"ZBTB16"	"SMN2"
"PSME1"	"SMN1"
"PSME1"	"SMN2"
"PDE4D"	"GOLGA8F"
"PDE4D"	"GOLGA8G"
"DMPK"	"SMN1"
"DMPK"	"SMN2"
"RBBP4"	"SMN1"
"RBBP4"	"SMN2"
"HMGXB3"	"SMN1"
"HMGXB3"	"SMN2"
"KIF5A"	"SMN1"
"KIF5A"	"SMN2"
"USP4"	"SMN1"
"USP4"	"SMN2"
"MAPK8IP2"	"MAGED4"
"MAPK8IP2"	"MAGED4B"
"IKZF1"	"FAM74A4"
"IKZF1"	"FAM74A6"
"PPIG"	"SMN1"
"PPIG"	"SMN2"
"UNC119"	"SMN1"
"UNC119"	"SMN2"
"TUBB3"	"SMN1"
"TUBB3"	"SMN2"
"GTF2H3"	"GTF2H2C"
"GTF2H3"	"GTF2H2C_2"
"BYSL"	"SMN1"
"BYSL"	"SMN2"
"CIRBP"	"RBMY1F"
"CIRBP"	"RBMY1J"
"CBX2"	"RBMY1F"
"CBX2"	"RBMY1J"
"KPNB1"	"SMN1"
"KPNB1"	"SMN2"
"SETDB1"	"SMN1"
"SETDB1"	"SMN2"
"RABEP1"	"HSFY1"
"RABEP1"	"HSFY2"
"KRT31"	"FAM74A4"
"KRT31"	"FAM74A6"
"TAF1C"	"SMN1"
"TAF1C"	"SMN2"
"CCDC85B"	"FAM74A4"
"CCDC85B"	"FAM74A6"
"EZH2"	"SMN1"
"EZH2"	"SMN2"
"CCDC57"	"HSFX1"
"CCDC57"	"HSFX2"
"QRICH1"	"HSFY1"
"QRICH1"	"HSFY2"
"FLJ13057"	"GAGE2D"
"FLJ13057"	"GAGE8"
"MTUS2"	"FAM74A4"
"MTUS2"	"FAM74A6"
"SV2B"	"HSFY1"
"SV2B"	"HSFY2"
"YAF2"	"XAGE1A"
"YAF2"	"XAGE1B"
"YAF2"	"XAGE1C"
"YAF2"	"XAGE1D"
"YAF2"	"XAGE1E"
"SLX4"	"SLX1A"
"SLX4"	"SLX1B"
"TEX11"	"FAM156A"
"TEX11"	"FAM156B"
"BANP"	"XAGE1A"
"BANP"	"XAGE1B"
"BANP"	"XAGE1C"
"BANP"	"XAGE1D"
"BANP"	"XAGE1E"
"GMCL2"	"GAGE2D"
"GMCL2"	"GAGE8"
"PHYHIP"	"MAGED4"
"PHYHIP"	"MAGED4B"
"ERCC4"	"SLX1A"
"ERCC4"	"SLX1B"
"TNPO1"	"RGPD5"
"TNPO1"	"RGPD6"
"RBPMS"	"HSFY1"
"RBPMS"	"HSFY2"
"E2F7"	"HSFY1"
"E2F7"	"HSFY2"
"THAP11"	"SLX1A"
"THAP11"	"SLX1B"
"GMCL1"	"GAGE2D"
"GMCL1"	"GAGE8"
"MUS81"	"SLX1A"
"MUS81"	"SLX1B"
"UBE2O"	"XAGE1A"
"UBE2O"	"XAGE1B"
"UBE2O"	"XAGE1C"
"UBE2O"	"XAGE1D"
"UBE2O"	"XAGE1E"
"PSME3IP1"	"HSFX1"
"PSME3IP1"	"HSFX2"
"IARS2"	"HSFX1"
"IARS2"	"HSFX2"
"RBFOX1"	"HSFX1"
"RBFOX1"	"HSFX2"
"CARS"	"H4C1"
"CARS"	"H4C2"
"CARS"	"H4C3"
"CARS"	"H4C4"
"CARS"	"H4C5"
"CARS"	"H4C6"
"CARS"	"H4C8"
"CARS"	"H4C9"
"CARS"	"H4C11"
"CARS"	"H4C12"
"CARS"	"H4C13"
"CARS"	"H4C14"
"CARS"	"H4C15"
"CARS"	"H4-16"
"HIST1H2BK"	"H4C1"
"HIST1H2BK"	"H4C2"
"HIST1H2BK"	"H4C3"
"HIST1H2BK"	"H4C4"
"HIST1H2BK"	"H4C5"
"HIST1H2BK"	"H4C6"
"HIST1H2BK"	"H4C8"
"HIST1H2BK"	"H4C9"
"HIST1H2BK"	"H4C11"
"HIST1H2BK"	"H4C12"
"HIST1H2BK"	"H4C13"
"HIST1H2BK"	"H4C14"
"HIST1H2BK"	"H4C15"
"HIST1H2BK"	"H4-16"
"GARS"	"H4C1"
"GARS"	"H4C2"
"GARS"	"H4C3"
"GARS"	"H4C4"
"GARS"	"H4C5"
"GARS"	"H4C6"
"GARS"	"H4C8"
"GARS"	"H4C9"
"GARS"	"H4C11"
"GARS"	"H4C12"
"GARS"	"H4C13"
"GARS"	"H4C14"
"GARS"	"H4C15"
"GARS"	"H4-16"
"CCDC151"	"RGPD5"
"CCDC151"	"RGPD6"
"SMCHD1"	"H4C1"
"SMCHD1"	"H4C2"
"SMCHD1"	"H4C3"
"SMCHD1"	"H4C4"
"SMCHD1"	"H4C5"
"SMCHD1"	"H4C6"
"SMCHD1"	"H4C8"
"SMCHD1"	"H4C9"
"SMCHD1"	"H4C11"
"SMCHD1"	"H4C12"
"SMCHD1"	"H4C13"
"SMCHD1"	"H4C14"
"SMCHD1"	"H4C15"
"SMCHD1"	"H4-16"
"SMCHD1"	"H3C1"
"SMCHD1"	"H3C2"
"SMCHD1"	"H3C3"
"SMCHD1"	"H3C4"
"SMCHD1"	"H3C6"
"SMCHD1"	"H3C7"
"SMCHD1"	"H3C8"
"SMCHD1"	"H3C10"
"SMCHD1"	"H3C11"
"SMCHD1"	"H3C12"
"H3F3A"	"H4C1"
"H3F3A"	"H4C2"
"H3F3A"	"H4C3"
"H3F3A"	"H4C4"
"H3F3A"	"H4C5"
"H3F3A"	"H4C6"
"H3F3A"	"H4C8"
"H3F3A"	"H4C9"
"H3F3A"	"H4C11"
"H3F3A"	"H4C12"
"H3F3A"	"H4C13"
"H3F3A"	"H4C14"
"H3F3A"	"H4C15"
"H3F3A"	"H4-16"
"B3KNW7"	"H3C1"
"B3KNW7"	"H3C2"
"B3KNW7"	"H3C3"
"B3KNW7"	"H3C4"
"B3KNW7"	"H3C6"
"B3KNW7"	"H3C7"
"B3KNW7"	"H3C8"
"B3KNW7"	"H3C10"
"B3KNW7"	"H3C11"
"B3KNW7"	"H3C12"
"E7ETM7"	"SMN1"
"E7ETM7"	"SMN2"
"MEN1"	"H4C1"
"MEN1"	"H4C2"
"MEN1"	"H4C3"
"MEN1"	"H4C4"
"MEN1"	"H4C5"
"MEN1"	"H4C6"
"MEN1"	"H4C8"
"MEN1"	"H4C9"
"MEN1"	"H4C11"
"MEN1"	"H4C12"
"MEN1"	"H4C13"
"MEN1"	"H4C14"
"MEN1"	"H4C15"
"MEN1"	"H4-16"
"MEN1"	"H3C1"
"MEN1"	"H3C2"
"MEN1"	"H3C3"
"MEN1"	"H3C4"
"MEN1"	"H3C6"
"MEN1"	"H3C7"
"MEN1"	"H3C8"
"MEN1"	"H3C10"
"MEN1"	"H3C11"
"MEN1"	"H3C12"
"CBX4"	"H4C1"
"CBX4"	"H4C2"
"CBX4"	"H4C3"
"CBX4"	"H4C4"
"CBX4"	"H4C5"
"CBX4"	"H4C6"
"CBX4"	"H4C8"
"CBX4"	"H4C9"
"CBX4"	"H4C11"
"CBX4"	"H4C12"
"CBX4"	"H4C13"
"CBX4"	"H4C14"
"CBX4"	"H4C15"
"CBX4"	"H4-16"
"TAF4"	"H3C1"
"TAF4"	"H3C2"
"TAF4"	"H3C3"
"TAF4"	"H3C4"
"TAF4"	"H3C6"
"TAF4"	"H3C7"
"TAF4"	"H3C8"
"TAF4"	"H3C10"
"TAF4"	"H3C11"
"TAF4"	"H3C12"
"CCRL2"	"AMY1A"
"CCRL2"	"AMY1B"
"CCRL2"	"AMY1C"
"NOP56"	"H4C1"
"NOP56"	"H4C2"
"NOP56"	"H4C3"
"NOP56"	"H4C4"
"NOP56"	"H4C5"
"NOP56"	"H4C6"
"NOP56"	"H4C8"
"NOP56"	"H4C9"
"NOP56"	"H4C11"
"NOP56"	"H4C12"
"NOP56"	"H4C13"
"NOP56"	"H4C14"
"NOP56"	"H4C15"
"NOP56"	"H4-16"
"ARID1A"	"H4C1"
"ARID1A"	"H4C2"
"ARID1A"	"H4C3"
"ARID1A"	"H4C4"
"ARID1A"	"H4C5"
"ARID1A"	"H4C6"
"ARID1A"	"H4C8"
"ARID1A"	"H4C9"
"ARID1A"	"H4C11"
"ARID1A"	"H4C12"
"ARID1A"	"H4C13"
"ARID1A"	"H4C14"
"ARID1A"	"H4C15"
"ARID1A"	"H4-16"
"CDK2AP1"	"AMY1A"
"CDK2AP1"	"AMY1B"
"CDK2AP1"	"AMY1C"
"KMT2D"	"H4C1"
"KMT2D"	"H4C2"
"KMT2D"	"H4C3"
"KMT2D"	"H4C4"
"KMT2D"	"H4C5"
"KMT2D"	"H4C6"
"KMT2D"	"H4C8"
"KMT2D"	"H4C9"
"KMT2D"	"H4C11"
"KMT2D"	"H4C12"
"KMT2D"	"H4C13"
"KMT2D"	"H4C14"
"KMT2D"	"H4C15"
"KMT2D"	"H4-16"
"KLF11"	"BOLA2"
"KLF11"	"BOLA2B"
"U2SURP"	"H4C1"
"U2SURP"	"H4C2"
"U2SURP"	"H4C3"
"U2SURP"	"H4C4"
"U2SURP"	"H4C5"
"U2SURP"	"H4C6"
"U2SURP"	"H4C8"
"U2SURP"	"H4C9"
"U2SURP"	"H4C11"
"U2SURP"	"H4C12"
"U2SURP"	"H4C13"
"U2SURP"	"H4C14"
"U2SURP"	"H4C15"
"U2SURP"	"H4-16"
"HMGB3"	"H3C1"
"HMGB3"	"H3C2"
"HMGB3"	"H3C3"
"HMGB3"	"H3C4"
"HMGB3"	"H3C6"
"HMGB3"	"H3C7"
"HMGB3"	"H3C8"
